Rv_ID,Gene name,Geneid/Contrast_id,is_sdr,func_tuberculist,function_sanger,redox_enzyme,function_redox_,Function,groups,COG,cog_annot,UK_score_4,u1,u2,u3,u1_tn,u2_tn
Rv2064,cobG,2111.0,0.0,intermediary metabolism and respiration,percorrin reductase,0.0,,Cobalamin biosynthesis protein CobG,0.0,P,Inorganic ion transport and metabolism ,0.0,3.6454362999999996,-0.31235155,1.6159718,2.3892765,-1.2293771999999998
Rv2065,cobH,2112.0,0.0,intermediary metabolism and respiration,precorrin isomerase,0.0,,Cobalt-precorrin-8x methylmutase (EC 5.4.1.2),0.0,H,Coenzyme transport and metabolism ,0.0,2.0316162,-1.0105383,0.72799766,-7.9724298,1.8688837999999999
Rv2066,cobI,2113.0,0.0,intermediary metabolism and respiration,CobI-CobJ fusion protein,0.0,,Cobalt-precorrin-2 C20-methyltransferase (EC 2.1.1.130) / Cobalt-precorrin-3b C17-methyltransferase,0.0,H,Coenzyme transport and metabolism ,0.0,0.8618461,-0.5156823,0.58570075,-7.6360936000000015,2.714181
Rv2067c,Rv2067c,2114.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,Methyltransferase type 12,0.0,QR,,0.0,2.3628972000000004,0.48109874,1.6227895,-7.943167699999999,2.5007784
Rv2068c,blaC,2115.0,0.0,intermediary metabolism and respiration,class A [beta]-lactamase,0.0,,Beta-lactamase class A,0.0,V,Defense mechanisms ,0.0,0.8547598,0.18197839999999998,1.2647991000000005,-8.0903015,2.2342548
Rv2069,sigC,2116.0,0.0,information pathways,ECF subfamily sigma subunit,0.0,,RNA polymerase sigma-54 factor RpoN,0.0,K,Transcription ,0.0,1.1263186,0.8498386999999998,1.1098219999999999,14.712632000000001,4.245888
Rv2070c,cobK,2117.0,0.0,intermediary metabolism and respiration,precorrin reductase,0.0,,Cobalt-precorrin-6x reductase (EC 1.3.1.54),0.0,H,Coenzyme transport and metabolism ,0.0,3.027833,-0.16728052,2.1086845000000003,-7.9276443,2.1640040000000003
Rv2071c,cobM,2118.0,0.0,intermediary metabolism and respiration,precorrin-3 methylase,0.0,,Cobalt-precorrin-4 C11-methyltransferase (EC 2.1.1.133),0.0,H,Coenzyme transport and metabolism ,0.0,3.1755560000000003,-0.5324643,2.0396771,-8.109683,1.952769
Rv2072c,cobL,2119.0,0.0,intermediary metabolism and respiration,probable methyltransferase,0.0,,Cobalt-precorrin-6y C5-methyltransferase (EC 2.1.1.-) / Cobalt-precorrin-6y C15-methyltransferase [decarboxylating] (EC 2.1.1.-),0.0,H,Coenzyme transport and metabolism ,0.0,0.7411932,-0.08032853,1.3475515,-7.9329734,2.2143933999999996
Rv2073c,Rv2073c,2120.0,1.0,intermediary metabolism and respiration,probable oxidoreductase,1.0,Unknown,"Oxidoreductase, short-chain dehydrogenase/reductase family",1.0,IQR,,3.0,3.4783864,-0.15367262,1.8608365000000002,-7.869295,2.4605912999999995
Rv2074,Rv2074,2121.0,0.0,intermediary metabolism and respiration,hypothetical protein,1.0,May be involved in biosynthesis of pyridoxine (vitamin B6) and pyridoxal phosphate. Oxidize PNP and PMP into pyridoxal 5'-phosphate (PLP) [catalytic activity: pyridoxamine 5'-phosphate + H2O + O2 = pyridoxal 5'-phosphate + NH3 + H2O2],,0.0,S,Function unknown ,3.0,-0.39687717,-0.32487932,0.21120898,10.516281,-0.48058203
Rv2075c,Rv2075c,2122.0,0.0,cell wall and cell processes,hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,1.3138908,-0.29360759999999997,0.29531437,7.8710527,-2.1594767999999998
Rv2076c,Rv2076c,2123.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,-0.42291996,0.39252144,2.326927,-8.173328,1.9568261000000002
Rv2077A,Rv2077A,2125.0,0.0,conserved hypotheticals,,0.0,,,0.0,S,Function unknown ,0.0,3.0992985,-1.1918466,2.2949579,-7.891145699999999,2.4636025000000004
Rv2077c,Rv2077c,2124.0,0.0,cell wall and cell processes,conserved hypothetical protein,0.0,,Possible membrane protein,0.0,S,Function unknown ,0.0,2.882914,-1.1207973999999998,0.71073073,-8.352005,1.6234763
Rv2078,Rv2078,2126.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,-0.4825744000000001,0.42154038,2.351722,-8.130742999999999,1.7888906999999998
Rv2079,Rv2079,2127.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,-0.46717268,0.40520623,2.3376696,-8.068461,2.3000007
Rv2080,lppJ,2128.0,0.0,cell wall and cell processes,lipoprotein,0.0,,Lipoprotein LppJ,0.0,S,Function unknown ,0.0,2.0106156000000004,-0.18995014,0.81207937,-8.080003999999999,1.5680811000000001
Rv2081c,Rv2081c,2129.0,0.0,cell wall and cell processes,hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,2.1139855,-1.5847853,0.9203505999999999,9.765915,-1.181976
Rv2082,Rv2082,2130.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,1.7073979,-0.31472849999999997,0.71151793,-8.141948,1.8125185000000001
Rv2083,Rv2083,2131.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,2.5945673,-0.020961700000000003,0.6685169,-7.6866536,2.4383267999999996
Rv2084,Rv2084,2132.0,0.0,unknown,hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,1.2056115,-1.1499183000000002,-0.26959318,-8.008686,2.0831098999999997
Rv2085,Rv2085,2133.0,0.0,insertion seqs and phages,putative transposase,0.0,,,0.0,S,Function unknown ,0.0,1.2810371,-0.38208747,0.3043842,-8.016323,2.3167912999999998
Rv2086,Rv2086,2134.0,0.0,insertion seqs and phages,putative transposase,0.0,,putative transposase,0.0,L,"Replication, recombination and repair ",0.0,2.2417862,-1.2493651000000001,0.5464653,6.466079,-4.8650765
Rv2087,Rv2087,2135.0,0.0,insertion seqs and phages,putative transposase,0.0,,Transposase,0.0,L,"Replication, recombination and repair ",0.0,3.8370135000000003,-1.1191214,0.26304224,-5.1511483,1.1991142
Rv2088,pknJ,2136.0,0.0,regulatory proteins,serine-threonine protein kinase,0.0,,Serine/threonine protein kinase PknJ (EC 2.7.11.1),0.0,RTKL,,0.0,3.4387207,-0.40491617,1.9626888,-8.221325,1.8827521
Rv2089c,pepE,2137.0,0.0,intermediary metabolism and respiration,cytoplasmic peptidase,0.0,,Probable dipeptidase PepE (EC 3.4.13.-),0.0,E,Amino acid transport and metabolism ,0.0,3.3770914,-0.7675221999999999,0.70342785,11.809994999999999,-6.165146400000001
Rv2090,Rv2090,2138.0,0.0,information pathways,partially similar to DNA polymerase I,0.0,,DNA polymerase I (EC 2.7.7.7),0.0,L,"Replication, recombination and repair ",0.0,3.4777792,-0.4435285,1.8043966,-8.010269000000001,2.162492
Rv2091c,Rv2091c,2139.0,0.0,cell wall and cell processes,potential transmembrane region,0.0,,Possible membrane protein,0.0,S,Function unknown ,0.0,1.0048459,-1.1772015,0.23941743,-7.7751455,2.4362025000000003
Rv2092c,helY,2140.0,0.0,information pathways,"probable helicase, Ski2 subfamily",0.0,,FIG005666: putative helicase,0.0,L,"Replication, recombination and repair ",0.0,1.4647386999999998,-1.3735024,0.64987206,11.697965,-6.048478
Rv2093c,tatC,2141.0,0.0,cell wall and cell processes,membrane protein,0.0,,Twin-arginine translocation protein TatC,0.0,U,"Intracellular trafficking, secretion, and vesicular transport ",0.0,2.8830378,-1.8758846999999998,2.0253859,-8.13653,1.5249901000000001
Rv2094c,tatA,2142.0,0.0,cell wall and cell processes,conserved hypothetical protein,0.0,,Twin-arginine translocation protein TatA,0.0,U,"Intracellular trafficking, secretion, and vesicular transport ",0.0,2.0949445,-2.1386592,0.38084644,-7.824594999999999,2.408968
Rv2095c,pafC,2143.0,0.0,intermediary metabolism and respiration,conserved hypothetical protein,0.0,,FIG019733: possible DNA-binding protein,0.0,K,Transcription ,0.0,0.45983317,-0.9356558,0.5446589,10.3664465,-0.5679616999999999
Rv2096c,pafB,2144.0,0.0,intermediary metabolism and respiration,conserved hypothetical protein,0.0,,FIG005453: Putative DeoR-family transcriptional regulator,0.0,K,Transcription ,0.0,0.81976366,-0.20758191,1.553899,11.898302000000001,-6.148411
Rv2097c,pafA,2145.0,0.0,intermediary metabolism and respiration,conserved hypothetical protein,0.0,,"Pup ligase PafA, possible component of postulated heterodimer PafA-PafA'",0.0,S,Function unknown ,0.0,2.7653048,-1.9681028999999999,0.6615273,-8.2531395,1.4416437
Rv2100,Rv2100,2146.0,0.0,insertion seqs and phages,conserved hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,-0.36835384,-2.2163498,-0.2644053,-8.324833,1.5119833999999999
Rv2101,helZ,2147.0,0.0,information pathways,"probable helicase, Snf2/Rad54 family",0.0,,"Helicase, SNF2/RAD54 family",0.0,KL,,0.0,2.8325443,0.21289659,2.2244208,-8.00362,1.8401371
Rv2102,Rv2102,2148.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,0.8606377000000001,-0.017002491,0.25749883,-8.266616,1.4643756
Rv2103c,vapC37,2149.0,0.0,"virulence, detoxification, adaptation",conserved hypothetical protein,0.0,,,0.0,R,General function prediction only ,0.0,2.3172327999999998,-1.1354723,1.0485146,-7.9153094,2.3286839
Rv2104c,vapB37,2150.0,0.0,"virulence, detoxification, adaptation",conserved hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,2.476532,-1.1379746000000002,1.1279902,8.060054,-4.179692
Rv2105,Rv2105,2151.0,0.0,insertion seqs and phages,possible IS6110 transposase,0.0,,Mobile element protein,0.0,L,"Replication, recombination and repair ",0.0,11.642182,2.6644857,-0.3074484,-8.544832000000001,1.3428845
Rv2106,Rv2106,2152.0,0.0,insertion seqs and phages,possible IS6110 transposase,0.0,,Mobile element protein,0.0,L,"Replication, recombination and repair ",0.0,1.0165005,13.289554,0.2024047,-8.043499,2.0837793000000002
Rv2107,PE22,2153.0,0.0,PE/PPE,PE-family protein,0.0,,PE family protein,0.0,S,Function unknown ,0.0,1.0689467,-0.7503955,0.28049514,9.199222,-1.6094108999999999
Rv2108,PPE36,2154.0,0.0,PE/PPE,PPE-family protein,0.0,,PPE family protein,0.0,S,Function unknown ,0.0,1.1636242,-0.9877731,0.35642886,11.8564825,-6.164048
Rv2109c,prcA,2155.0,0.0,intermediary metabolism and respiration,proteasome [alpha]-type subunit 1,0.0,,"Proteasome subunit alpha (EC 3.4.25.1), bacterial",0.0,O,"Posttranslational modification, protein turnover, chaperones ",0.0,2.7888126,-2.026652,0.6725145,-8.152436,2.1436203
Rv2110c,prcB,2156.0,0.0,intermediary metabolism and respiration,proteasome [beta]-type subunit 2,0.0,,"Proteasome subunit beta (EC 3.4.25.1), bacterial",0.0,O,"Posttranslational modification, protein turnover, chaperones ",0.0,2.159147,-0.8472850000000001,0.83394986,-7.914076,1.9674311999999998
Rv2111c,pup,2157.0,0.0,intermediary metabolism and respiration,conserved hypothetical protein,0.0,,Prokaryotic ubiquitin-like protein Pup,0.0,S,Function unknown ,0.0,0.587895,-1.5862021000000002,0.02140736,-8.122515,1.9534413
Rv2112c,dop,2158.0,0.0,intermediary metabolism and respiration,conserved hypothetical protein,0.0,,"Pup ligase PafA' paralog, possible component of postulated heterodimer PafA-PafA'",0.0,S,Function unknown ,0.0,1.8690631000000002,-2.2794375,-0.5741373000000001,-8.12045,2.0655422
Rv2113,Rv2113,2159.0,0.0,cell wall and cell processes,possible integral membrane protein,0.0,,Possible membrane protein,0.0,S,Function unknown ,0.0,2.8757252999999996,-0.22116353,2.3375247000000003,-2.2745366000000002,-12.233842999999998
Rv2114,Rv2114,2160.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,1.6472706999999998,0.65878123,1.3271468000000002,-8.0825615,2.0754561000000002
Rv2115c,mpa,2161.0,0.0,cell wall and cell processes,ATPase of AAA-family,0.0,,Bacterial proteasome-activating AAA-ATPase (PAN),0.0,O,"Posttranslational modification, protein turnover, chaperones ",0.0,3.2283508999999997,-1.4177428,0.5700541,-8.461194,1.4498034
Rv2116,lppK,2162.0,0.0,cell wall and cell processes,lipoprotein,0.0,,Probable conserved lipoprotein lppK,0.0,S,Function unknown ,0.0,2.4200772999999995,-0.13129589,0.64452124,-7.889587400000001,2.220468
Rv2117,Rv2117,2163.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,YlxP-like protein,0.0,S,Function unknown ,0.0,2.7287462000000002,-0.08969888,1.488348,-5.1403875,1.1958518999999999
Rv2118c,Rv2118c,2164.0,0.0,intermediary metabolism and respiration,conserved hypothetical protein,0.0,,RNA methyltransferase,0.0,J,"Translation, ribosomal structure and biogenesis ",0.0,2.172094,-0.23588404,1.5288233999999998,-8.466130999999999,1.1264715
Rv2119,Rv2119,2165.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,RecB family exonuclease,0.0,L,"Replication, recombination and repair ",0.0,3.4378867,-0.7806514,0.93858004,-8.112656,1.7662939999999998
Rv2120c,Rv2120c,2166.0,0.0,cell wall and cell processes,hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,2.2887225,0.28064442,1.8559624,-8.415149000000001,1.2498
Rv2121c,hisG,2167.0,0.0,intermediary metabolism and respiration,ATP phosphoribosyltransferase,0.0,,ATP phosphoribosyltransferase (EC 2.4.2.17),0.0,E,Amino acid transport and metabolism ,0.0,1.9672545,1.3250659,1.2218482,-8.425692999999999,1.5495944
Rv2122c,hisE,2168.0,0.0,intermediary metabolism and respiration,phosphoribosyl-AMP cyclohydrolase,0.0,,Phosphoribosyl-ATP pyrophosphatase (EC 3.6.1.31),0.0,E,Amino acid transport and metabolism ,0.0,2.4676554,-1.6389218999999997,-1.1045178,8.56295,7.0064573
Rv2123,PPE37,2169.0,0.0,PE/PPE,PPE-family protein,0.0,,PPE family protein,0.0,S,Function unknown ,0.0,4.3660707,-1.8515965,-2.3204717999999995,-8.308148,1.5204263
Rv2124c,metH,2170.0,0.0,intermediary metabolism and respiration,5-methyltetrahydrofolate-homocysteine,0.0,,5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13),0.0,E,Amino acid transport and metabolism ,0.0,3.8877177000000014,-0.9626287,0.31417105,-8.520961,1.5314533000000001
Rv2125,Rv2125,2171.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,R,General function prediction only ,0.0,1.5434398999999999,0.24427071,0.08022354,-5.6717242999999975,1.9593852999999999
Rv2126c,PE_PGRS37,2172.0,0.0,PE/PPE,PE_PGRS-family protein,0.0,,PE_PGRS family protein,0.0,S,Function unknown ,0.0,0.1048906,-0.3797739,1.8554368000000003,-4.866588,1.4185578
Rv2127,ansP1,2173.0,0.0,cell wall and cell processes,L-asparagine permease,0.0,,L-asparagine permease,0.0,E,Amino acid transport and metabolism ,0.0,2.5182521,-0.37026950000000003,2.1314892999999997,-8.235039,1.5709388000000002
Rv2128,Rv2128,2174.0,0.0,cell wall and cell processes,hypothetical protein,0.0,,Possible membrane protein,0.0,S,Function unknown ,0.0,2.2151148,-0.14579247,0.76111287,-2.2994206000000004,-12.343202999999999
Rv2129c,Rv2129c,2175.0,1.0,intermediary metabolism and respiration,putative oxidoreductase,1.0,Unknown,"Oxidoreductase, short-chain dehydrogenase/reductase family",3.0,IQR,,3.0,1.7314703000000002,0.8834327,0.92201734,10.3661375,-0.5645041000000001
Rv2130c,mshC,2176.0,0.0,intermediary metabolism and respiration,cysteinyl-tRNA synthase,0.0,,L-cysteine:1D-myo-inosityl 2-amino-2-deoxy-alpha-D-glucopyranoside ligase MshC,0.0,J,"Translation, ribosomal structure and biogenesis ",0.0,2.970855,-0.21341820000000009,2.1699836,8.055050999999999,-4.1837773
Rv2131c,cysQ,2177.0,0.0,intermediary metabolism and respiration,homologue of M.leprae cysQ,0.0,,Protein cysQ homolog,0.0,P,Inorganic ion transport and metabolism ,0.0,3.5207355000000002,-0.5742636999999999,1.8197788000000001,-2.3612905,-12.318169000000001
Rv2132,Rv2132,2178.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,"DNA-binding protein, CopG family",0.0,S,Function unknown ,0.0,3.5343122000000005,-0.49998844,1.7345604,-8.659289,1.3874162
Rv2133c,Rv2133c,2179.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,Phosphatidylinositol 3-and 4-kinase family protein,0.0,S,Function unknown ,0.0,2.1339387999999997,-1.741782,1.2271922,6.5545826,-2.499028
Rv2134c,Rv2134c,2180.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,1.5075439,0.5596218000000001,0.040896922,-8.432087,1.3775586000000002
Rv2135c,Rv2135c,2181.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,Phosphoglycerate mutase family,0.0,G,Carbohydrate transport and metabolism ,0.0,1.4196834999999999,-1.1965872,0.29741892,11.858866,-6.1187997
Rv2136c,Rv2136c,2182.0,0.0,cell wall and cell processes,putative bacitracin resistance protein,0.0,,Undecaprenyl-diphosphatase (EC 3.6.1.27),0.0,V,Defense mechanisms ,0.0,2.7101622000000005,-1.3887937,1.4989278,-8.148143,1.9007398999999998
Rv2137c,Rv2137c,2183.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,1.455998,-1.4896823000000001,0.440428,-8.043657000000001,1.8682866999999999
Rv2138,lppL,2184.0,0.0,cell wall and cell processes,lipoprotein,0.0,,Lipoprotein LppL,0.0,S,Function unknown ,0.0,0.9473726,0.021516787000000002,1.2455907,-8.272431,2.1700017000000003
Rv2139,pyrD,2185.0,0.0,intermediary metabolism and respiration,dihydroorotate dehydrogenase,0.0,,Dihydroorotate dehydrogenase (EC 1.3.3.1),0.0,F,Nucleotide transport and metabolism ,0.0,1.6713061000000002,-0.08170556,0.73488504,10.44792,-0.48190677
Rv2140c,TB18.6,2186.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,Phospholipid-binding protein,0.0,R,General function prediction only ,0.0,1.1033078,0.13733111,1.3101559999999999,10.296197,-0.62764597
Rv2141c,Rv2141c,2187.0,0.0,intermediary metabolism and respiration,ArgE/DapE/Acy1/Cpg2/yscS family,0.0,,FIG016551: Putative peptidase,0.0,E,Amino acid transport and metabolism ,0.0,2.9380523999999997,-0.14001171,2.204413,-8.48028,1.5690544
Rv2142A,parD2,2189.0,,,,,,,,,,,3.3380058,-1.0804306000000001,0.5877734,-8.404105,1.6230301999999999
Rv2142c,parE2,2188.0,0.0,"virulence, detoxification, adaptation",hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,2.9786843999999997,-2.289748,0.49502745,5.3070188,-1.9217144
Rv2143,Rv2143,2190.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,Phosphoribosyl transferase domain protein,0.0,R,General function prediction only ,0.0,3.3062456,-0.19848496,1.9435395,-8.506967999999999,1.5734473
Rv2144c,Rv2144c,2191.0,0.0,cell wall and cell processes,probable transmembrane protein,0.0,,Probable transmembrane protein,0.0,S,Function unknown ,0.0,2.9545798,0.22355789,1.9976608,-8.410751,1.7917714
Rv2145c,wag31,2192.0,0.0,cell wall and cell processes,antigen 84 (aka wag31),0.0,,"FIG055075: Possibly a cell division protein, antigen 84 in Mycobacteria",0.0,D,"Cell cycle control, cell division, chromosome partitioning ",0.0,0.061299417,-0.35349658,-0.020051356,5.416568,-2.1141
Rv2146c,Rv2146c,2193.0,0.0,cell wall and cell processes,hypothetical protein,0.0,,FIG021764: Possible membrane protein,0.0,S,Function unknown ,0.0,1.3764068999999999,0.5787996,0.26609907,9.338882,-1.5878128999999999
Rv2147c,Rv2147c,2194.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,-0.33152020000000004,-0.4255589,0.11849423,-8.196558999999999,1.6565644
Rv2148c,Rv2148c,2195.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,R,General function prediction only ,0.0,2.4684877,-0.19818676,0.6302882,-8.361047,1.7446716
Rv2149c,yfiH,2196.0,0.0,conserved hypotheticals,YFIH_STRGR P45496,0.0,,COG1496: Uncharacterized conserved protein,0.0,S,Function unknown ,0.0,3.5264678,-0.119116805,1.7941206000000005,-5.2591767,1.6617662
Rv2150c,ftsZ,2197.0,0.0,cell wall and cell processes,"circumferential ring, GTPase",0.0,,Cell division protein FtsZ (EC 3.4.24.-),0.0,D,"Cell cycle control, cell division, chromosome partitioning ",0.0,-0.29307666,-0.37861463,0.14825018,9.032384,-1.8185228999999998
Rv2151c,ftsQ,2198.0,0.0,cell wall and cell processes,ingrowth of wall at septum,0.0,,Cell division protein FtsQ homolog,0.0,M,Cell wall/membrane/envelope biogenesis ,0.0,1.3109016000000002,-0.40567768,0.05384656,7.9534492,-2.1037838
Rv2152c,murC,2199.0,0.0,cell wall and cell processes,UDP-N-acetyl-muramate-alanine ligase,0.0,,UDP-N-acetylmuramate--alanine ligase (EC 6.3.2.8),0.0,M,Cell wall/membrane/envelope biogenesis ,0.0,-0.12461308,-0.673946,-0.023962606,-8.552869,1.4785403999999998
Rv2153c,murG,2200.0,0.0,cell wall and cell processes,transferase in peptidoglycan synthesis,0.0,,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227),0.0,M,Cell wall/membrane/envelope biogenesis ,0.0,-0.10112779,-0.48170888,0.21651506,9.786572999999999,-1.5543176
Rv2154c,ftsW,2201.0,0.0,cell wall and cell processes,membrane protein (shape determination),0.0,,Cell division protein FtsW,0.0,D,"Cell cycle control, cell division, chromosome partitioning ",0.0,-0.24851361,-0.5400459,-0.012109973500000001,-8.229149000000001,1.898165
Rv2155c,murD,2202.0,0.0,cell wall and cell processes,UDP-N-acetylmuramoylalanine-D-glutamate ligase,0.0,,UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9),0.0,M,Cell wall/membrane/envelope biogenesis ,0.0,-0.23864707,-0.44966725,0.080848895,9.012085,-1.4271716
Rv2156c,murX,2203.0,0.0,cell wall and cell processes,phospho-N-acetylmuramoyl-pentapeptide transferase,0.0,,Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13),0.0,M,Cell wall/membrane/envelope biogenesis ,0.0,1.9432620999999999,-0.28347886,0.34985235,-8.194617,2.031988
Rv2157c,murF,2204.0,0.0,cell wall and cell processes,D-alanine:D-alanine-adding enzyme,0.0,,"UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate--D-alanyl-D-alanine ligase (EC 6.3.2.10)",0.0,M,Cell wall/membrane/envelope biogenesis ,0.0,0.92511034,-1.4637176,-0.17215650000000002,-8.33112,1.9260631000000001
Rv2158c,murE,2205.0,0.0,cell wall and cell processes,meso-diaminopimelate-adding enzyme,0.0,,"UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase (EC 6.3.2.13)",0.0,M,Cell wall/membrane/envelope biogenesis ,0.0,2.9823697,-1.6689657,1.3821656,-8.183382,1.6901226999999999
Rv2159c,Rv2159c,2206.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,2.99097,-1.6646953999999998,1.3186363,-8.633073,1.1931847
Rv2160A,Rv2160A,2207.0,0.0,regulatory proteins,,0.0,,,0.0,K,Transcription ,0.0,3.175843,-1.0783982,0.78589225,-8.232669999999999,2.0173595
Rv2160c,Rv2160c,2208.0,0.0,regulatory proteins,hypothetical protein,0.0,,"Transcriptional regulator, TetR family",0.0,S,Function unknown ,0.0,2.968859,-1.7442391,1.2332767,-8.0890255,2.1838507999999996
Rv2161c,Rv2161c,2209.0,0.0,intermediary metabolism and respiration,similar to alkanal monooxygenase beta chain,1.0,Unknown,Probable F420-dependent oxidoreductase family protein,0.0,C,Energy production and conversion ,2.0,3.149149,-0.6197312,1.4553213,-8.135205000000001,2.1970313
Rv2162c,PE_PGRS38,2210.0,0.0,PE/PPE,PE_PGRS-family protein,0.0,,PE family protein,0.0,S,Function unknown ,0.0,1.1907127,-0.33355474,0.20453896,-8.243509,1.6580749
Rv2163c,pbpB,2211.0,0.0,cell wall and cell processes,penicillin-binding protein 2,0.0,,Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129),0.0,M,Cell wall/membrane/envelope biogenesis ,0.0,-0.016708953000000002,-0.8952323,-0.009313377,-8.111536,1.9864546000000003
Rv2164c,Rv2164c,2212.0,0.0,cell wall and cell processes,hypothetical protein,0.0,,FIG034299: proline rich membrane protein,0.0,S,Function unknown ,0.0,1.112568,-0.15923613,1.4629259,-8.162001,2.0887752
Rv2165c,Rv2165c,2213.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,rRNA small subunit methyltransferase H,0.0,M,Cell wall/membrane/envelope biogenesis ,0.0,-0.10273443,-0.8883738999999999,-0.005278369399999999,-8.450713,1.5659319999999999
Rv2166c,Rv2166c,2214.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,Cell division protein MraZ,0.0,S,Function unknown ,0.0,-0.10534052599999999,-0.8845732,-0.0057450663,-8.070003,1.8829682
Rv2167c,Rv2167c,2215.0,0.0,insertion seqs and phages,possible IS6110 transposase,0.0,,Mobile element protein,0.0,L,"Replication, recombination and repair ",0.0,1.0165514,13.2896185,0.20235358,-8.146968,2.0856519000000002
Rv2168c,Rv2168c,2216.0,0.0,insertion seqs and phages,possible IS6110 transposase,0.0,,Mobile element protein,0.0,L,"Replication, recombination and repair ",0.0,11.642330000000001,2.664545,-0.3074548,-8.201276,2.069257
Rv2169c,Rv2169c,2217.0,0.0,cell wall and cell processes,hypothetical protein,0.0,,Possible membrane protein,0.0,S,Function unknown ,0.0,3.8770425000000004,-1.1120444999999999,0.2177451,-8.084147999999999,2.3113232000000004
Rv2170,Rv2170,2218.0,0.0,intermediary metabolism and respiration,hypothetical protein,0.0,,Acetyltransferase (EC 2.3.1.-),0.0,R,General function prediction only ,0.0,2.6252117000000004,-0.6741541,0.71593225,-8.048964,2.194644
Rv2171,lppM,2219.0,0.0,cell wall and cell processes,probable lipoprotein,0.0,,Lipoprotein LppM,0.0,S,Function unknown ,0.0,3.052034,0.17800649,1.8940065,-8.216664,2.031641
Rv2172c,Rv2172c,2220.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,2.7878425,-1.5290508,0.9190036,1.4445219999999999,-2.2827167999999998
Rv2173,idsA2,2221.0,0.0,lipid metabolism,geranylgeranyl pyrophosphate synthase,0.0,,Geranylgeranyl pyrophosphate synthetase (EC 2.5.1.29),0.0,H,Coenzyme transport and metabolism ,0.0,1.541023,0.6533375,0.117591806,-8.444461,1.7119436999999995
Rv2174,mptA,2222.0,0.0,cell wall and cell processes,probable membrane protein,0.0,,Carotene biosynthesis associated membrane protein,0.0,S,Function unknown ,0.0,2.4192371,-0.7996604,0.73551637,-2.5845766,-12.316512
Rv2175c,Rv2175c,2223.0,0.0,regulatory proteins,putative transcriptional regulator,0.0,,,0.0,S,Function unknown ,0.0,2.0122623,-1.9119201000000001,1.2043275,11.690285000000001,-6.036802
Rv2176,pknL,2224.0,0.0,regulatory proteins,"serine-threonine protein kinase, truncated",0.0,,Probable serine/threonine-protein kinase pknL (EC 2.7.11.1),0.0,RTKL,,0.0,0.55442125,-1.3035983999999998,0.15954165,-8.257269,1.4269103
